raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
UK DipHE (2 years),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom DipHE,Diploma of Higher Education,United Kingdom DipHE,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom DipHE qualification,Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom DipHE (United Kingdom),Diploma of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom DipHE (UK),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom DipHE (2 years),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
D I P H E,Diploma of Higher Education,D I P H E,,,review_needed,L3,0.5,50.0,wrong_degree
D I P H E qualification,Diploma of Higher Education,D I P H E qualification,,,review_needed,L3,0.5,50.0,wrong_degree
D I P H E (United Kingdom),Diploma of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
D I P H E (UK),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
D I P H E (2 years),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK D I P H E,Diploma of Higher Education,UK D I P H E,,,review_needed,L3,0.5,50.0,wrong_degree
UK D I P H E qualification,Diploma of Higher Education,UK D I P H E qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK D I P H E (United Kingdom),Diploma of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK D I P H E (UK),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK D I P H E (2 years),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D I P H E,Diploma of Higher Education,United Kingdom D I P H E,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom D I P H E qualification,Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D I P H E (United Kingdom),Diploma of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom D I P H E (UK),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom D I P H E (2 years),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Dip HE,Diploma of Higher Education,Diploma in Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
Dip HE qualification,Diploma of Higher Education,Dip HE qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Dip HE (United Kingdom),Diploma of Higher Education,Diploma in Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
Dip HE (UK),Diploma of Higher Education,Diploma in Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
Dip HE (2 years),Diploma of Higher Education,Diploma in Engineering,,,review_needed,L2,0.7143,71.4,wrong_degree
UK Dip HE,Diploma of Higher Education,UK Dip HE,,,review_needed,L3,0.5,50.0,wrong_degree
UK Dip HE qualification,Diploma of Higher Education,UK Dip HE qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK Dip HE (United Kingdom),Diploma of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Dip HE (UK),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Dip HE (2 years),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Dip HE,Diploma of Higher Education,United Kingdom Dip HE,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Dip HE qualification,Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Dip HE (United Kingdom),Diploma of Higher Education,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Dip HE (UK),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Dip HE (2 years),Diploma of Higher Education,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Higher National Certificate qualification,Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
Higher National Certificate (United Kingdom),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
Higher National Certificate (UK),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
Higher National Certificate (1 year),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Certificate,Higher National Certificate,UK Higher National Certificate,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Certificate qualification,Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Certificate (United Kingdom),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Certificate (UK),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Certificate (1 year),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Certificate,Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Certificate qualification,Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Certificate (United Kingdom),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Certificate (UK),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Certificate (1 year),Higher National Certificate,Certificate Program,,,review_needed,L3,0.5,50.0,wrong_degree
HNC,Higher National Certificate,HNC,,,review_needed,L3,0.5,50.0,wrong_degree
HNC qualification,Higher National Certificate,HNC qualification,,,review_needed,L3,0.5,50.0,wrong_degree
HNC (United Kingdom),Higher National Certificate,,,,review_needed,L3,0.35,35.0,wrong_degree
HNC (UK),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
HNC (1 year),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK HNC,Higher National Certificate,UK HNC,,,review_needed,L3,0.5,50.0,wrong_degree
UK HNC qualification,Higher National Certificate,UK HNC qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK HNC (United Kingdom),Higher National Certificate,,,,review_needed,L3,0.35,35.0,wrong_degree
UK HNC (UK),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK HNC (1 year),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom HNC,Higher National Certificate,United Kingdom HNC,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom HNC qualification,Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom HNC (United Kingdom),Higher National Certificate,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom HNC (UK),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom HNC (1 year),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
H N C,Higher National Certificate,H N C,,,review_needed,L3,0.5,50.0,wrong_degree
H N C qualification,Higher National Certificate,H N C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
H N C (United Kingdom),Higher National Certificate,,,,review_needed,L3,0.35,35.0,wrong_degree
H N C (UK),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
H N C (1 year),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK H N C,Higher National Certificate,UK H N C,,,review_needed,L3,0.5,50.0,wrong_degree
UK H N C qualification,Higher National Certificate,UK H N C qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK H N C (United Kingdom),Higher National Certificate,,,,review_needed,L3,0.35,35.0,wrong_degree
UK H N C (UK),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK H N C (1 year),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom H N C,Higher National Certificate,United Kingdom H N C,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom H N C qualification,Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom H N C (United Kingdom),Higher National Certificate,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom H N C (UK),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom H N C (1 year),Higher National Certificate,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Higher National Diploma qualification,Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Higher National Diploma (United Kingdom),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Higher National Diploma (UK),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
Higher National Diploma (2 years),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Diploma,Higher National Diploma,UK Higher National Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Diploma qualification,Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Diploma (United Kingdom),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Diploma (UK),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
UK Higher National Diploma (2 years),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Diploma,Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Diploma qualification,Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Diploma (United Kingdom),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Diploma (UK),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Higher National Diploma (2 years),Higher National Diploma,Post Graduate Diploma,,,review_needed,L3,0.5,50.0,wrong_degree
HND,Higher National Diploma,HND,,,review_needed,L3,0.5,50.0,wrong_degree
HND qualification,Higher National Diploma,HND qualification,,,review_needed,L3,0.5,50.0,wrong_degree
HND (United Kingdom),Higher National Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
HND (UK),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
HND (2 years),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK HND,Higher National Diploma,UK HND,,,review_needed,L3,0.5,50.0,wrong_degree
UK HND qualification,Higher National Diploma,UK HND qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK HND (United Kingdom),Higher National Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
UK HND (UK),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK HND (2 years),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom HND,Higher National Diploma,United Kingdom HND,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom HND qualification,Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom HND (United Kingdom),Higher National Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom HND (UK),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom HND (2 years),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
H N D,Higher National Diploma,H N D,,,review_needed,L3,0.5,50.0,wrong_degree
H N D qualification,Higher National Diploma,H N D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
H N D (United Kingdom),Higher National Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
H N D (UK),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
H N D (2 years),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK H N D,Higher National Diploma,UK H N D,,,review_needed,L3,0.5,50.0,wrong_degree
UK H N D qualification,Higher National Diploma,UK H N D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK H N D (United Kingdom),Higher National Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
UK H N D (UK),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK H N D (2 years),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom H N D,Higher National Diploma,United Kingdom H N D,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom H N D qualification,Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom H N D (United Kingdom),Higher National Diploma,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom H N D (UK),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom H N D (2 years),Higher National Diploma,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Foundation Degree degree,Foundation Degree,Foundation Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
Foundation Degree qualification,Foundation Degree,Foundation Degree qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Foundation Degree (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
Foundation Degree (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Foundation Degree (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Foundation Degree (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Foundation Degree with Honours,Foundation Degree,Foundation Degree with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
UK Foundation Degree,Foundation Degree,UK Foundation Degree,,,review_needed,L3,0.5,50.0,wrong_degree
UK Foundation Degree degree,Foundation Degree,UK Foundation Degree degree,,,review_needed,L3,0.5,50.0,wrong_degree
UK Foundation Degree qualification,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Foundation Degree (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Foundation Degree (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Foundation Degree (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Foundation Degree (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Foundation Degree with Honours,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Foundation Degree,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Foundation Degree degree,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Foundation Degree qualification,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Foundation Degree (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Foundation Degree (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Foundation Degree (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Foundation Degree (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Foundation Degree with Honours,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Fd,Foundation Degree,Fd,,,review_needed,L3,0.5,50.0,wrong_degree
Fd degree,Foundation Degree,Fd degree,,,review_needed,L3,0.5,50.0,wrong_degree
Fd qualification,Foundation Degree,Fd qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Fd (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
Fd (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Fd (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Fd (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Fd with Honours,Foundation Degree,Fd with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
UK Fd,Foundation Degree,UK Fd,,,review_needed,L3,0.5,50.0,wrong_degree
UK Fd degree,Foundation Degree,UK Fd degree,,,review_needed,L3,0.5,50.0,wrong_degree
UK Fd qualification,Foundation Degree,UK Fd qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK Fd (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
UK Fd (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Fd (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Fd (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK Fd with Honours,Foundation Degree,UK Fd with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Fd,Foundation Degree,United Kingdom Fd,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Fd degree,Foundation Degree,United Kingdom Fd degree,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Fd qualification,Foundation Degree,United Kingdom Fd qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom Fd (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom Fd (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Fd (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Fd (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom Fd with Honours,Foundation Degree,United Kingdom Fd with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
F D,Foundation Degree,F D,,,review_needed,L3,0.5,50.0,wrong_degree
F D degree,Foundation Degree,F D degree,,,review_needed,L3,0.5,50.0,wrong_degree
F D qualification,Foundation Degree,F D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
F D (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
F D (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
F D (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
F D (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
F D with Honours,Foundation Degree,F D with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D,Foundation Degree,UK F D,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D degree,Foundation Degree,UK F D degree,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D qualification,Foundation Degree,UK F D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
UK F D (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK F D (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK F D (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK F D with Honours,Foundation Degree,UK F D with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom F D,Foundation Degree,United Kingdom F D,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom F D degree,Foundation Degree,United Kingdom F D degree,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom F D qualification,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom F D (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D with Honours,Foundation Degree,United Kingdom F D with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
FdA,Foundation Degree,FdA,,,review_needed,L3,0.5,50.0,wrong_degree
FdA degree,Foundation Degree,FdA degree,,,review_needed,L3,0.5,50.0,wrong_degree
FdA qualification,Foundation Degree,FdA qualification,,,review_needed,L3,0.5,50.0,wrong_degree
FdA (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
FdA (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
FdA (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
FdA (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
FdA with Honours,Foundation Degree,FdA with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdA,Foundation Degree,UK FdA,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdA degree,Foundation Degree,UK FdA degree,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdA qualification,Foundation Degree,UK FdA qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdA (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
UK FdA (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK FdA (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK FdA (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK FdA with Honours,Foundation Degree,UK FdA with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom FdA,Foundation Degree,United Kingdom FdA,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom FdA degree,Foundation Degree,United Kingdom FdA degree,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom FdA qualification,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom FdA (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom FdA (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom FdA (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom FdA (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom FdA with Honours,Foundation Degree,United Kingdom FdA with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
F D A,Foundation Degree,F D A,,,review_needed,L3,0.5,50.0,wrong_degree
F D A degree,Foundation Degree,F D A degree,,,review_needed,L3,0.5,50.0,wrong_degree
F D A qualification,Foundation Degree,F D A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
F D A (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
F D A (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
F D A (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
F D A (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
F D A with Honours,Foundation Degree,F D A with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D A,Foundation Degree,UK F D A,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D A degree,Foundation Degree,UK F D A degree,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D A qualification,Foundation Degree,UK F D A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK F D A (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
UK F D A (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK F D A (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK F D A (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK F D A with Honours,Foundation Degree,UK F D A with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom F D A,Foundation Degree,United Kingdom F D A,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom F D A degree,Foundation Degree,United Kingdom F D A degree,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom F D A qualification,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D A (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom F D A (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D A (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D A (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom F D A with Honours,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
FdSc,Foundation Degree,FdSc,,,review_needed,L3,0.5,50.0,wrong_degree
FdSc degree,Foundation Degree,FdSc degree,,,review_needed,L3,0.5,50.0,wrong_degree
FdSc qualification,Foundation Degree,FdSc qualification,,,review_needed,L3,0.5,50.0,wrong_degree
FdSc (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
FdSc (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
FdSc (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
FdSc (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
FdSc with Honours,Foundation Degree,FdSc with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdSc,Foundation Degree,UK FdSc,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdSc degree,Foundation Degree,UK FdSc degree,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdSc qualification,Foundation Degree,UK FdSc qualification,,,review_needed,L3,0.5,50.0,wrong_degree
UK FdSc (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
UK FdSc (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK FdSc (2 years),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK FdSc (Hons),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK FdSc with Honours,Foundation Degree,UK FdSc with Honours,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom FdSc,Foundation Degree,United Kingdom FdSc,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom FdSc degree,Foundation Degree,United Kingdom FdSc degree,,,review_needed,L3,0.5,50.0,wrong_degree
United Kingdom FdSc qualification,Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom FdSc (United Kingdom),Foundation Degree,,,,review_needed,L3,0.35,35.0,wrong_degree
United Kingdom FdSc (UK),Foundation Degree,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
