source_file,raw_input,canonical_degree_options,sample_id_example,note
layer2_fuzzy_training.csv,B.Tech. (Cybers,Bachelor of Engineering|Bachelor of Technology,L2-02339,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Data Scie,Bachelor of Engineering|Bachelor of Technology,L2-02424,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Electrical Engine,Bachelor of Engineering|Bachelor of Technology,L2-02432,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Electronics and Communication Engine,Bachelor of Engineering|Bachelor of Technology,L2-02380,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Environmental Engine,Bachelor of Engineering|Bachelor of Technology,L2-03418,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Fin,Bachelor of Engineering|Bachelor of Technology,L2-02200,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Food Techn,Bachelor of Engineering|Bachelor of Technology,L2-02189,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Information Techn,Bachelor of Engineering|Bachelor of Technology,L2-03335,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Instrumentation Engine,Bachelor of Engineering|Bachelor of Technology,L2-04160,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Mathe,Bachelor of Engineering|Bachelor of Technology,L2-01775,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Mechanical Engine,Bachelor of Engineering|Bachelor of Technology,L2-01712,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Metallurgical Engine,Bachelor of Engineering|Bachelor of Technology,L2-01502,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Mining Engine,Bachelor of Engineering|Bachelor of Technology,L2-01985,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Phy,Bachelor of Engineering|Bachelor of Technology,L2-02642,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Production Engine,Bachelor of Engineering|Bachelor of Technology,L2-02351,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Software Engine,Bachelor of Engineering|Bachelor of Technology,L2-03195,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech. (Textile Engine,Bachelor of Engineering|Bachelor of Technology,L2-02695,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Aerospace Engine,Bachelor of Engineering|Bachelor of Technology,L2-03753,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Artificial Intelligence and Machine Lear,Bachelor of Engineering|Bachelor of Technology,L2-02084,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Biotechnology Engine,Bachelor of Engineering|Bachelor of Technology,L2-02048,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Business Adminis,Bachelor of Engineering|Bachelor of Technology,L2-03671,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Chem,Bachelor of Engineering|Bachelor of Technology,L2-02045,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Chemical Engine,Bachelor of Engineering|Bachelor of Technology,L2-03946,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Civil Engine,Bachelor of Engineering|Bachelor of Technology,L2-02563,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Computer Science and Engine,Bachelor of Engineering|Bachelor of Technology,L2-01283,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Cybers,Bachelor of Engineering|Bachelor of Technology,L2-02208,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Data Scie,Bachelor of Engineering|Bachelor of Technology,L2-03066,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Electrical Engine,Bachelor of Engineering|Bachelor of Technology,L2-01912,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Electronics and Communication Engine,Bachelor of Engineering|Bachelor of Technology,L2-01505,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Environmental Engine,Bachelor of Engineering|Bachelor of Technology,L2-03897,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Fin,Bachelor of Engineering|Bachelor of Technology,L2-03656,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Food Techn,Bachelor of Engineering|Bachelor of Technology,L2-02259,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Information Techn,Bachelor of Engineering|Bachelor of Technology,L2-01141,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Instrumentation Engine,Bachelor of Engineering|Bachelor of Technology,L2-03889,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Mathe,Bachelor of Engineering|Bachelor of Technology,L2-03024,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Mechanical Engine,Bachelor of Engineering|Bachelor of Technology,L2-02058,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Metallurgical Engine,Bachelor of Engineering|Bachelor of Technology,L2-03057,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Mining Engine,Bachelor of Engineering|Bachelor of Technology,L2-01400,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Phy,Bachelor of Engineering|Bachelor of Technology,L2-02765,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Production Engine,Bachelor of Engineering|Bachelor of Technology,L2-03766,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Software Engine,Bachelor of Engineering|Bachelor of Technology,L2-02099,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.Tech/BE (Textile Engine,Bachelor of Engineering|Bachelor of Technology,L2-01583,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Aerospace Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03171,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Artificial Intelligence and Machine Learning),Bachelor of Engineering|Bachelor of Technology,L2-01487,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Biotechnology Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03768,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Business Administration),Bachelor of Engineering|Bachelor of Technology,L2-03107,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Chemical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02273,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Chemistry),Bachelor of Engineering|Bachelor of Technology,L2-01121,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Civil Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02559,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Computer Science and Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03614,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Cybersecurity),Bachelor of Engineering|Bachelor of Technology,L2-04143,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Data Science),Bachelor of Engineering|Bachelor of Technology,L2-01939,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Electrical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01528,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Electronics and Communication Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03993,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Environmental Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03185,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Finance),Bachelor of Engineering|Bachelor of Technology,L2-02862,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Food Technology),Bachelor of Engineering|Bachelor of Technology,L2-01372,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Aerospace Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03922,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Artificial Intelligence and Machine Learning),Bachelor of Engineering|Bachelor of Technology,L2-04227,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Biotechnology Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01990,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Business Administration),Bachelor of Engineering|Bachelor of Technology,L2-01165,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Chemical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02387,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Chemistry),Bachelor of Engineering|Bachelor of Technology,L2-02701,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Civil Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01176,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Computer Science and Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01968,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Cybersecurity),Bachelor of Engineering|Bachelor of Technology,L2-02229,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Data Science),Bachelor of Engineering|Bachelor of Technology,L2-01921,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Electrical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02072,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Electronics and Communication Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03744,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Environmental Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03037,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Finance),Bachelor of Engineering|Bachelor of Technology,L2-03567,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Food Technology),Bachelor of Engineering|Bachelor of Technology,L2-02036,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Information Technology),Bachelor of Engineering|Bachelor of Technology,L2-03385,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Instrumentation Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03730,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Mathematics),Bachelor of Engineering|Bachelor of Technology,L2-01609,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Mechanical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01987,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Metallurgical Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02127,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Mining Engineering),Bachelor of Engineering|Bachelor of Technology,L2-01550,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Physics),Bachelor of Engineering|Bachelor of Technology,L2-03137,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Production Engineering),Bachelor of Engineering|Bachelor of Technology,L2-03582,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Software Engineering),Bachelor of Engineering|Bachelor of Technology,L2-02776,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) (Textile Engineering),Bachelor of Engineering|Bachelor of Technology,L2-04024,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03328,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-02079,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04003,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-01249,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01138,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-01931,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01602,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01848,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-01955,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Data Science,Bachelor of Engineering|Bachelor of Technology,L2-01179,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03140,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02953,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03258,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Finance,Bachelor of Engineering|Bachelor of Technology,L2-01397,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-01211,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-01777,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03100,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-03716,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01571,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02478,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03559,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Physics,Bachelor of Engineering|Bachelor of Technology,L2-02688,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02295,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01846,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) - Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04039,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03899,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-01866,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01600,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-03445,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03873,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-02170,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04135,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02983,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-03256,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02807,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03320,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04050,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04126,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Finance,Bachelor of Engineering|Bachelor of Technology,L2-01174,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-03308,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-01304,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03297,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-01268,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02514,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02251,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01729,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Physics,Bachelor of Engineering|Bachelor of Technology,L2-01375,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01278,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04248,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) / Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03678,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Aerospace Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02066,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Artificial Intelligence and Machine Learning,Bachelor of Engineering|Bachelor of Technology,L2-03879,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Biotechnology Engineering,Bachelor of Engineering|Bachelor of Technology,L2-04130,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Business Administration,Bachelor of Engineering|Bachelor of Technology,L2-01458,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Chemical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03063,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Chemistry,Bachelor of Engineering|Bachelor of Technology,L2-01660,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Civil Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02401,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Computer Science and Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01223,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Cybersecurity,Bachelor of Engineering|Bachelor of Technology,L2-04208,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Data Science,Bachelor of Engineering|Bachelor of Technology,L2-02125,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Electrical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01864,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Electronics and Communication Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03474,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Environmental Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03953,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Finance,Bachelor of Engineering|Bachelor of Technology,L2-02673,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Food Technology,Bachelor of Engineering|Bachelor of Technology,L2-03290,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Information Technology,Bachelor of Engineering|Bachelor of Technology,L2-03934,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Instrumentation Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03229,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Mathematics,Bachelor of Engineering|Bachelor of Technology,L2-03264,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Mechanical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02913,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Metallurgical Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02146,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Mining Engineering,Bachelor of Engineering|Bachelor of Technology,L2-03365,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Physics,Bachelor of Engineering|Bachelor of Technology,L2-02934,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Production Engineering,Bachelor of Engineering|Bachelor of Technology,L2-02578,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Software Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01654,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,B.eTch (Hons) in Textile Engineering,Bachelor of Engineering|Bachelor of Technology,L2-01566,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Aerospace Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02604,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Artificial Intelligence and Machine Learning",Bachelor of Engineering|Bachelor of Technology,L2-01469,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Biotechnology Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02287,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Business Administration",Bachelor of Engineering|Bachelor of Technology,L2-01254,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Chemical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-04192,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Chemistry",Bachelor of Engineering|Bachelor of Technology,L2-03673,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Civil Engineering",Bachelor of Engineering|Bachelor of Technology,L2-03726,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Computer Science and Engineering",Bachelor of Engineering|Bachelor of Technology,L2-01824,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Cybersecurity",Bachelor of Engineering|Bachelor of Technology,L2-03735,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Data Science",Bachelor of Engineering|Bachelor of Technology,L2-03284,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Electrical Engineering",Bachelor of Engineering|Bachelor of Technology,L2-02106,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Electronics and Communication Engineering",Bachelor of Engineering|Bachelor of Technology,L2-01806,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Environmental Engineering",Bachelor of Engineering|Bachelor of Technology,L2-01993,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Finance",Bachelor of Engineering|Bachelor of Technology,L2-03220,Exclude from F1 scoring until the business rule is decided.
layer2_fuzzy_training.csv,"B.eTch (Hons), Food Technology",Bachelor of Engineering|Bachelor of Technology,L2-01553,Exclude from F1 scoring until the business rule is decided.
