expected_label,predicted_label,count,is_correct
Doctor of Psychology||__NONE__,PsyD||__NONE__,1,False
Doctor of Psychology||__NONE__,US Doctor of Psychology||__NONE__,1,False
Doctor of Psychology||__NONE__,US P S Y D||__NONE__,1,False
Doctor of Psychology||__NONE__,US PsyD||__NONE__,1,False
Doctor of Psychology||__NONE__,United States P S Y D||__NONE__,1,False
Doctor of Psychology||__NONE__,United States PsyD||__NONE__,1,False
Doctor of Psychology||__NONE__,ted States Doctor of Psychology||__NONE__,1,False
Doctorado||__NONE__,ES Doctorado||__NONE__,1,False
Doctorado||__NONE__,ES Doctorate||__NONE__,1,False
Doctorado||__NONE__,ES P H D||__NONE__,1,False
Doctorado||__NONE__,ES Ph. D.||__NONE__,1,False
Doctorado||__NONE__,ES PhD||__NONE__,1,False
Doctorado||__NONE__,ES Spanish Doctorate||__NONE__,1,False
Doctorado||__NONE__,Spain Doctorado||__NONE__,1,False
Doctorado||__NONE__,Spain Doctorate||__NONE__,1,False
Doctorado||__NONE__,Spain P H D||__NONE__,1,False
Doctorado||__NONE__,Spain Ph. D.||__NONE__,1,False
Doctorado||__NONE__,Spain PhD||__NONE__,1,False
Doctorado||__NONE__,Spain Spanish Doctorate||__NONE__,1,False
Doctorado||__NONE__,Spanish Doctorado||__NONE__,1,False
Doctorado||__NONE__,Spanish Doctorate||__NONE__,1,False
Doctorado||__NONE__,Spanish P H D||__NONE__,1,False
Doctorado||__NONE__,Spanish Ph. D.||__NONE__,1,False
Doctorado||__NONE__,Spanish PhD||__NONE__,1,False
Doctorado||__NONE__,Spanish Spanish Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,AU Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,AU P H D||__NONE__,1,False
Doctoral Degree||__NONE__,AU Ph. D.||__NONE__,1,False
Doctoral Degree||__NONE__,AU PhD||__NONE__,1,False
Doctoral Degree||__NONE__,Australia Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Australia P H D||__NONE__,1,False
Doctoral Degree||__NONE__,Australia Ph. D.||__NONE__,1,False
Doctoral Degree||__NONE__,Australia PhD||__NONE__,1,False
Doctoral Degree||__NONE__,Australian Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Australian P H D||__NONE__,1,False
Doctoral Degree||__NONE__,Australian Ph. D.||__NONE__,1,False
Doctoral Degree||__NONE__,Australian PhD||__NONE__,1,False
Doctoral Degree||__NONE__,B O S H I||__NONE__,1,False
Doctoral Degree||__NONE__,Bologna Bologna Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Bologna Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Bologna P H D||__NONE__,1,False
Doctoral Degree||__NONE__,Bologna Ph. D.||__NONE__,1,False
Doctoral Degree||__NONE__,Bologna PhD||__NONE__,1,False
Doctoral Degree||__NONE__,Boshi||__NONE__,1,False
Doctoral Degree||__NONE__,CN B O S H I||__NONE__,1,False
Doctoral Degree||__NONE__,CN Boshi||__NONE__,1,False
Doctoral Degree||__NONE__,CN Chinese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,China B O S H I||__NONE__,1,False
Doctoral Degree||__NONE__,China Boshi||__NONE__,1,False
Doctoral Degree||__NONE__,China Chinese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Chinese B O S H I||__NONE__,1,False
Doctoral Degree||__NONE__,Chinese Boshi||__NONE__,1,False
Doctoral Degree||__NONE__,Chinese Chinese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Chinese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,EU Bologna Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,EU Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,EU P H D||__NONE__,1,False
Doctoral Degree||__NONE__,EU Ph. D.||__NONE__,1,False
Doctoral Degree||__NONE__,EU PhD||__NONE__,1,False
Doctoral Degree||__NONE__,Hakushi||__NONE__,1,False
Doctoral Degree||__NONE__,Higher Education Area Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,JP Hakushi||__NONE__,1,False
Doctoral Degree||__NONE__,JP Japanese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Japan Hakushi||__NONE__,1,False
Doctoral Degree||__NONE__,Japan Japanese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Japanese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,Japanese Hakushi||__NONE__,1,False
Doctoral Degree||__NONE__,Japanese Japanese Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,an Higher Education Area Ph. D.||__NONE__,1,False
Doctoral Degree||__NONE__,ducation Area Bologna Doctorate||__NONE__,1,False
Doctoral Degree||__NONE__,ean Higher Education Area P H D||__NONE__,1,False
Doctoral Degree||__NONE__,opean Higher Education Area PhD||__NONE__,1,False
Doctorat||__NONE__,FR Doctorate||__NONE__,1,False
Doctorat||__NONE__,FR Doctorat||__NONE__,1,False
Doctorat||__NONE__,FR French Doctorate||__NONE__,1,False
Doctorat||__NONE__,FR P H D||__NONE__,1,False
Doctorat||__NONE__,FR Ph. D.||__NONE__,1,False
Doctorat||__NONE__,FR PhD||__NONE__,1,False
Doctorat||__NONE__,France Doctorate||__NONE__,1,False
Doctorat||__NONE__,France Doctorat||__NONE__,1,False
Doctorat||__NONE__,France French Doctorate||__NONE__,1,False
Doctorat||__NONE__,France P H D||__NONE__,1,False
Doctorat||__NONE__,France Ph. D.||__NONE__,1,False
Doctorat||__NONE__,France PhD||__NONE__,1,False
Doctorat||__NONE__,French Doctorate||__NONE__,1,False
Doctorat||__NONE__,French Doctorat||__NONE__,1,False
Doctorat||__NONE__,French French Doctorate||__NONE__,1,False
Doctorat||__NONE__,French P H D||__NONE__,1,False
Doctorat||__NONE__,French Ph. D.||__NONE__,1,False
Doctorat||__NONE__,French PhD||__NONE__,1,False
Dottorato di Ricerca||__NONE__,IT Doctorate||__NONE__,1,False
Dottorato di Ricerca||__NONE__,IT Dottorato di Ricerca||__NONE__,1,False
Dottorato di Ricerca||__NONE__,IT Italian Doctorate||__NONE__,1,False
Dottorato di Ricerca||__NONE__,IT P H D||__NONE__,1,False
Dottorato di Ricerca||__NONE__,IT Ph. D.||__NONE__,1,False
Dottorato di Ricerca||__NONE__,IT PhD||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italian Doctorate||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italian Dottorato di Ricerca||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italian Italian Doctorate||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italian P H D||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italian Ph. D.||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italian PhD||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italy Doctorate||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italy Dottorato di Ricerca||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italy Italian Doctorate||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italy P H D||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italy Ph. D.||__NONE__,1,False
Dottorato di Ricerca||__NONE__,Italy PhD||__NONE__,1,False
Doutorado||__NONE__,BR Brazilian Doctorate||__NONE__,1,False
Doutorado||__NONE__,BR Doctorate||__NONE__,1,False
Doutorado||__NONE__,BR Doutorado||__NONE__,1,False
Doutorado||__NONE__,BR P H D||__NONE__,1,False
Doutorado||__NONE__,BR Ph. D.||__NONE__,1,False
Doutorado||__NONE__,BR PhD||__NONE__,1,False
Doutorado||__NONE__,Brazil Brazilian Doctorate||__NONE__,1,False
Doutorado||__NONE__,Brazil Doctorate||__NONE__,1,False
Doutorado||__NONE__,Brazil Doutorado||__NONE__,1,False
Doutorado||__NONE__,Brazil P H D||__NONE__,1,False
Doutorado||__NONE__,Brazil Ph. D.||__NONE__,1,False
Doutorado||__NONE__,Brazil PhD||__NONE__,1,False
Doutorado||__NONE__,Brazilian Brazilian Doctorate||__NONE__,1,False
Doutorado||__NONE__,Brazilian Doctorate||__NONE__,1,False
Doutorado||__NONE__,Brazilian Doutorado||__NONE__,1,False
Doutorado||__NONE__,Brazilian P H D||__NONE__,1,False
Doutorado||__NONE__,Brazilian Ph. D.||__NONE__,1,False
Doutorado||__NONE__,Brazilian PhD||__NONE__,1,False
Especializacao||__NONE__,BR E S P||__NONE__,1,False
Especializacao||__NONE__,BR Esp.||__NONE__,1,False
Especializacao||__NONE__,BR Especializacao||__NONE__,1,False
Especializacao||__NONE__,BR Lato Sensu Specialization||__NONE__,1,False
Especializacao||__NONE__,Brazil E S P||__NONE__,1,False
Especializacao||__NONE__,Brazil Esp.||__NONE__,1,False
Especializacao||__NONE__,Brazil Especializacao||__NONE__,1,False
Especializacao||__NONE__,Brazilian E S P||__NONE__,1,False
Especializacao||__NONE__,Brazilian Esp.||__NONE__,1,False
Especializacao||__NONE__,Brazilian Especializacao||__NONE__,1,False
Especializacao||__NONE__,E S P||__NONE__,1,False
Especializacao||__NONE__,Esp.||__NONE__,1,False
Especializacao||__NONE__,Lato Sensu Specialization||__NONE__,1,False
Especializacao||__NONE__,ilian Lato Sensu Specialization||__NONE__,1,False
Especializacao||__NONE__,razil Lato Sensu Specialization||__NONE__,1,False
Foundation Degree||__NONE__,F D A||__NONE__,1,False
Foundation Degree||__NONE__,F D S C||__NONE__,1,False
Foundation Degree||__NONE__,F D||__NONE__,1,False
Foundation Degree||__NONE__,FdA||__NONE__,1,False
Foundation Degree||__NONE__,FdSc||__NONE__,1,False
Foundation Degree||__NONE__,UK F D A||__NONE__,1,False
Foundation Degree||__NONE__,UK F D S C||__NONE__,1,False
Foundation Degree||__NONE__,UK F D||__NONE__,1,False
Foundation Degree||__NONE__,UK FdA||__NONE__,1,False
Foundation Degree||__NONE__,UK FdSc||__NONE__,1,False
Foundation Degree||__NONE__,UK Fd||__NONE__,1,False
Foundation Degree||__NONE__,United Kingdom F D A||__NONE__,1,False
Foundation Degree||__NONE__,United Kingdom F D S C||__NONE__,1,False
Foundation Degree||__NONE__,United Kingdom F D||__NONE__,1,False
Foundation Degree||__NONE__,United Kingdom FdA||__NONE__,1,False
Foundation Degree||__NONE__,United Kingdom FdSc||__NONE__,1,False
Foundation Degree||__NONE__,United Kingdom Fd||__NONE__,1,False
HBO Bachelor||__NONE__,Bachelor of Commerce||__NONE__,1,False
HBO Bachelor||__NONE__,Dutch H B O B||__NONE__,1,False
HBO Bachelor||__NONE__,Dutch H.B.O.B.||__NONE__,1,False
HBO Bachelor||__NONE__,Dutch HBO Bachelor||__NONE__,1,False
HBO Bachelor||__NONE__,Dutch HBO B||__NONE__,1,False
HBO Bachelor||__NONE__,Dutch HBOBACHELOR||__NONE__,1,False
HBO Bachelor||__NONE__,H B O B||__NONE__,1,False
HBO Bachelor||__NONE__,H.B.O.B.||__NONE__,1,False
HBO Bachelor||__NONE__,HBO B||__NONE__,1,False
HBO Bachelor||__NONE__,HBOBACHELOR||__NONE__,1,False
HBO Bachelor||__NONE__,NL H B O B||__NONE__,1,False
HBO Bachelor||__NONE__,NL H.B.O.B.||__NONE__,1,False
HBO Bachelor||__NONE__,NL HBO Bachelor||__NONE__,1,False
HBO Bachelor||__NONE__,NL HBO B||__NONE__,1,False
HBO Bachelor||__NONE__,NL HBOBACHELOR||__NONE__,1,False
HBO Bachelor||__NONE__,Netherlands H B O B||__NONE__,1,False
HBO Bachelor||__NONE__,Netherlands H.B.O.B.||__NONE__,1,False
HBO Bachelor||__NONE__,Netherlands HBO Bachelor||__NONE__,1,False
HBO Bachelor||__NONE__,Netherlands HBO B||__NONE__,1,False
HBO Bachelor||__NONE__,Netherlands HBOBACHELOR||__NONE__,1,False
HBO Master||__NONE__,Applied Sciences Master||__NONE__,1,False
HBO Master||__NONE__,Dutch Applied Sciences Master||__NONE__,1,False
HBO Master||__NONE__,Dutch H B O M||__NONE__,1,False
HBO Master||__NONE__,Dutch H.B.O.M.||__NONE__,1,False
HBO Master||__NONE__,Dutch HBO Master||__NONE__,1,False
HBO Master||__NONE__,Dutch HBO M||__NONE__,1,False
HBO Master||__NONE__,Dutch HBOMASTER||__NONE__,1,False
HBO Master||__NONE__,H B O M||__NONE__,1,False
HBO Master||__NONE__,H.B.O.M.||__NONE__,1,False
HBO Master||__NONE__,HBO M||__NONE__,1,False
HBO Master||__NONE__,HBOMASTER||__NONE__,1,False
HBO Master||__NONE__,NL Applied Sciences Master||__NONE__,1,False
HBO Master||__NONE__,NL H B O M||__NONE__,1,False
HBO Master||__NONE__,NL H.B.O.M.||__NONE__,1,False
HBO Master||__NONE__,NL HBO Master||__NONE__,1,False
HBO Master||__NONE__,NL HBO M||__NONE__,1,False
HBO Master||__NONE__,NL HBOMASTER||__NONE__,1,False
HBO Master||__NONE__,Netherlands H B O M||__NONE__,1,False
HBO Master||__NONE__,Netherlands H.B.O.M.||__NONE__,1,False
HBO Master||__NONE__,Netherlands HBO Master||__NONE__,1,False
HBO Master||__NONE__,Netherlands HBO M||__NONE__,1,False
HBO Master||__NONE__,Netherlands HBOMASTER||__NONE__,1,False
HBO Master||__NONE__,erlands Applied Sciences Master||__NONE__,1,False
Honours Degree||__NONE__,Bachelor of Computer Applications||__NONE__,1,False
Honours Degree||__NONE__,H O N S||__NONE__,1,False
Honours Degree||__NONE__,Hons||__NONE__,1,False
Honours Degree||__NONE__,South Africa Bachelor Honours||__NONE__,1,False
Honours Degree||__NONE__,South Africa H O N S||__NONE__,1,False
Honours Degree||__NONE__,South Africa Hons||__NONE__,1,False
Honours Degree||__NONE__,South African Bachelor Honours||__NONE__,1,False
Honours Degree||__NONE__,South African H O N S||__NONE__,1,False
Honours Degree||__NONE__,South African Hons||__NONE__,1,False
Honours Degree||__NONE__,ZA Bachelor Honours||__NONE__,1,False
Honours Degree||__NONE__,ZA H O N S||__NONE__,1,False
Honours Degree||__NONE__,ZA Hons||__NONE__,1,False
Juris Doctor||__NONE__,Doctor of Jurisprudence||__NONE__,1,False
Juris Doctor||__NONE__,J D||__NONE__,1,False
Juris Doctor||__NONE__,JURISDOCTOR||__NONE__,1,False
Juris Doctor||__NONE__,States Doctor of Jurisprudence||__NONE__,1,False
Juris Doctor||__NONE__,US Doctor of Jurisprudence||__NONE__,1,False
Juris Doctor||__NONE__,US J D||__NONE__,1,False
Juris Doctor||__NONE__,US JD||__NONE__,1,False
Juris Doctor||__NONE__,US JURISDOCTOR||__NONE__,1,False
Juris Doctor||__NONE__,US Juris Doctor||__NONE__,1,False
Juris Doctor||__NONE__,United States J D||__NONE__,1,False
Juris Doctor||__NONE__,United States JD||__NONE__,1,False
Juris Doctor||__NONE__,United States JURISDOCTOR||__NONE__,1,False
Juris Doctor||__NONE__,United States Juris Doctor||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,IT L M C U||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,IT LMCU||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,Italian L M C U||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,Italian LMCU||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,Italy L M C U||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,Italy LMCU||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,L M C U||__NONE__,1,False
Laurea Magistrale a Ciclo Unico||__NONE__,LMCU||__NONE__,1,False
Laurea Magistrale||__NONE__,IT L M||__NONE__,1,False
Laurea Magistrale||__NONE__,IT LM||__NONE__,1,False
Laurea Magistrale||__NONE__,IT Laurea Magistrale||__NONE__,1,False
Laurea Magistrale||__NONE__,IT Second Cycle Laurea||__NONE__,1,False
Laurea Magistrale||__NONE__,Italian L M||__NONE__,1,False
Laurea Magistrale||__NONE__,Italian LM||__NONE__,1,False
Laurea Magistrale||__NONE__,Italian Laurea Magistrale||__NONE__,1,False
Laurea Magistrale||__NONE__,Italian Second Cycle Laurea||__NONE__,1,False
Laurea Magistrale||__NONE__,Italy L M||__NONE__,1,False
Laurea Magistrale||__NONE__,Italy LM||__NONE__,1,False
Laurea Magistrale||__NONE__,Italy Laurea Magistrale||__NONE__,1,False
Laurea Magistrale||__NONE__,Italy Second Cycle Laurea||__NONE__,1,False
Laurea Magistrale||__NONE__,L M||__NONE__,1,False
Laurea Magistrale||__NONE__,Second Cycle Laurea||__NONE__,1,False
Laurea Triennale||__NONE__,First Cycle Laurea||__NONE__,1,False
Laurea Triennale||__NONE__,IT First Cycle Laurea||__NONE__,1,False
Laurea Triennale||__NONE__,IT L T||__NONE__,1,False
Laurea Triennale||__NONE__,IT LT||__NONE__,1,False
Laurea Triennale||__NONE__,IT Laurea Triennale||__NONE__,1,False
Laurea Triennale||__NONE__,Italian First Cycle Laurea||__NONE__,1,False
Laurea Triennale||__NONE__,Italian L T||__NONE__,1,False
Laurea Triennale||__NONE__,Italian LT||__NONE__,1,False
Laurea Triennale||__NONE__,Italian Laurea Triennale||__NONE__,1,False
Laurea Triennale||__NONE__,Italy First Cycle Laurea||__NONE__,1,False
Laurea Triennale||__NONE__,Italy L T||__NONE__,1,False
Laurea Triennale||__NONE__,Italy LT||__NONE__,1,False
Laurea Triennale||__NONE__,Italy Laurea Triennale||__NONE__,1,False
Laurea Triennale||__NONE__,L T||__NONE__,1,False
Licence Professionnelle||__NONE__,FR L P||__NONE__,1,False
Licence Professionnelle||__NONE__,FR LP||__NONE__,1,False
Licence Professionnelle||__NONE__,FR Licence Professionnelle||__NONE__,1,False
Licence Professionnelle||__NONE__,FR Professional Licence||__NONE__,1,False
Licence Professionnelle||__NONE__,France L P||__NONE__,1,False
Licence Professionnelle||__NONE__,France LP||__NONE__,1,False
Licence Professionnelle||__NONE__,France Licence Professionnelle||__NONE__,1,False
Licence Professionnelle||__NONE__,France Professional Licence||__NONE__,1,False
Licence Professionnelle||__NONE__,French L P||__NONE__,1,False
Licence Professionnelle||__NONE__,French LP||__NONE__,1,False
Licence Professionnelle||__NONE__,French Licence Professionnelle||__NONE__,1,False
Licence Professionnelle||__NONE__,French Professional Licence||__NONE__,1,False
Licence Professionnelle||__NONE__,L P||__NONE__,1,False
Licence Professionnelle||__NONE__,Professional Licence||__NONE__,1,False
Licence||__NONE__,FR French Licence||__NONE__,1,False
Licence||__NONE__,FR Licence||__NONE__,1,False
Licence||__NONE__,France French Licence||__NONE__,1,False
Licence||__NONE__,France Licence||__NONE__,1,False
Licence||__NONE__,French French Licence||__NONE__,1,False
Licence||__NONE__,French Licence||__NONE__,1,False
Licenciatura||__NONE__,BR L I C||__NONE__,1,False
Licenciatura||__NONE__,BR Lic.||__NONE__,1,False
Licenciatura||__NONE__,BR Licenciatura||__NONE__,1,False
Licenciatura||__NONE__,Brazil L I C||__NONE__,1,False
Licenciatura||__NONE__,Brazil Lic.||__NONE__,1,False
Licenciatura||__NONE__,Brazil Licenciatura||__NONE__,1,False
Licenciatura||__NONE__,Brazilian L I C||__NONE__,1,False
Licenciatura||__NONE__,Brazilian Lic.||__NONE__,1,False
Licenciatura||__NONE__,Brazilian Licenciatura||__NONE__,1,False
Licenciatura||__NONE__,L I C||__NONE__,1,False
Licenciatura||__NONE__,Lic.||__NONE__,1,False
Magister Artium||__NONE__,DE M A||__NONE__,1,False
Magister Artium||__NONE__,DE MA||__NONE__,1,False
Magister Artium||__NONE__,DE Magister Artium||__NONE__,1,False
Magister Artium||__NONE__,DE Magister||__NONE__,1,False
Magister Artium||__NONE__,German M A||__NONE__,1,False
Magister Artium||__NONE__,German MA||__NONE__,1,False
Magister Artium||__NONE__,German Magister Artium||__NONE__,1,False
Magister Artium||__NONE__,German Magister||__NONE__,1,False
Magister Artium||__NONE__,Germany M A||__NONE__,1,False
Magister Artium||__NONE__,Germany MA||__NONE__,1,False
Magister Artium||__NONE__,Germany Magister Artium||__NONE__,1,False
Magister Artium||__NONE__,Germany Magister||__NONE__,1,False
Magister Artium||__NONE__,Magister||__NONE__,1,False
Master Degree||__NONE__,Bologna Bologna Master||__NONE__,1,False
Master Degree||__NONE__,Bologna M A M S C||__NONE__,1,False
Master Degree||__NONE__,Bologna M.A.M.S.C.||__NONE__,1,False
Master Degree||__NONE__,CN Chinese Master||__NONE__,1,False
Master Degree||__NONE__,CN Shuoshi||__NONE__,1,False
Master Degree||__NONE__,China Chinese Master||__NONE__,1,False
Master Degree||__NONE__,China Shuoshi||__NONE__,1,False
Master Degree||__NONE__,Chinese Chinese Master||__NONE__,1,False
Master Degree||__NONE__,Chinese Shuoshi||__NONE__,1,False
Master Degree||__NONE__,EU Bologna Master||__NONE__,1,False
Master Degree||__NONE__,EU M A M S C||__NONE__,1,False
Master Degree||__NONE__,EU M.A.M.S.C.||__NONE__,1,False
Master Degree||__NONE__,Higher Education Area M A M S C||__NONE__,1,False
Master Degree||__NONE__,M A M S C||__NONE__,1,False
Master Degree||__NONE__,M.A.M.S.C.||__NONE__,1,False
Master Degree||__NONE__,Shuoshi||__NONE__,1,False
Master Degree||__NONE__,igher Education Area M.A.M.S.C.||__NONE__,1,False
Master Degree||__NONE__,r Education Area Bologna Master||__NONE__,1,False
Master Universitario||__NONE__,ES Master Universitario||__NONE__,1,False
Master Universitario||__NONE__,ES Master||__NONE__,1,False
Master Universitario||__NONE__,Spain Master Universitario||__NONE__,1,False
Master Universitario||__NONE__,Spain Master||__NONE__,1,False
Master Universitario||__NONE__,Spanish Master Universitario||__NONE__,1,False
Master Universitario||__NONE__,Spanish Master||__NONE__,1,False
Master of Applied Science||__NONE__,CA M A S C||__NONE__,1,False
Master of Applied Science||__NONE__,CA MASc||__NONE__,1,False
Master of Applied Science||__NONE__,Canada M A S C||__NONE__,1,False
Master of Applied Science||__NONE__,Canada MASc||__NONE__,1,False
Master of Applied Science||__NONE__,Canadian M A S C||__NONE__,1,False
Master of Applied Science||__NONE__,Canadian MASc||__NONE__,1,False
Master of Applied Science||__NONE__,M A S C||__NONE__,1,False
Master of Applied Science||__NONE__,MASc||__NONE__,1,False
Master of Applied Science||__NONE__,adian Master of Applied Science||__NONE__,1,False
Master of Arts||__NONE__,A M||__NONE__,1,False
Master of Arts||__NONE__,Artium Magister||__NONE__,1,False
Master of Arts||__NONE__,IN M A||__NONE__,1,False
Master of Arts||__NONE__,IN MAHONS||__NONE__,1,False
Master of Arts||__NONE__,IN MA||__NONE__,1,False
Master of Arts||__NONE__,India M A||__NONE__,1,False
Master of Arts||__NONE__,India MAHONS||__NONE__,1,False
Master of Arts||__NONE__,India MA||__NONE__,1,False
Master of Arts||__NONE__,India MasterofArts||__NONE__,1,False
Master of Arts||__NONE__,Indian M A||__NONE__,1,False
Master of Arts||__NONE__,Indian MAHONS||__NONE__,1,False
Master of Arts||__NONE__,Indian MA||__NONE__,1,False
Master of Arts||__NONE__,Indian MasterofArts||__NONE__,1,False
Master of Arts||__NONE__,MAHONS||__NONE__,1,False
Master of Arts||__NONE__,UK M A||__NONE__,1,False
Master of Arts||__NONE__,UK MA||__NONE__,1,False
Master of Arts||__NONE__,US A M||__NONE__,1,False
Master of Arts||__NONE__,US AM||__NONE__,1,False
Master of Arts||__NONE__,US Artium Magister||__NONE__,1,False
Master of Arts||__NONE__,US M A||__NONE__,1,False
Master of Arts||__NONE__,US MA||__NONE__,1,False
Master of Arts||__NONE__,United Kingdom M A||__NONE__,1,False
Master of Arts||__NONE__,United Kingdom MA||__NONE__,1,False
Master of Arts||__NONE__,United Kingdom Master of Arts||__NONE__,1,False
Master of Arts||__NONE__,United States A M||__NONE__,1,False
Master of Arts||__NONE__,United States AM||__NONE__,1,False
Master of Arts||__NONE__,United States Artium Magister||__NONE__,1,False
Master of Arts||__NONE__,United States M A||__NONE__,1,False
Master of Arts||__NONE__,United States MA||__NONE__,1,False
Master of Arts||__NONE__,United States Master of Arts||__NONE__,1,False
Master of Business Administration||__NONE__,E M B A||__NONE__,1,False
Master of Business Administration||__NONE__,EMBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,IN E M B A||__NONE__,1,False
Master of Business Administration||__NONE__,IN EMBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,IN M B A||__NONE__,1,False
Master of Business Administration||__NONE__,IN MBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,IN MBA||__NONE__,1,False
Master of Business Administration||__NONE__,India E M B A||__NONE__,1,False
Master of Business Administration||__NONE__,India EMBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,India EMBA||__NONE__,1,False
Master of Business Administration||__NONE__,India M B A||__NONE__,1,False
Master of Business Administration||__NONE__,India MBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,India MBA||__NONE__,1,False
Master of Business Administration||__NONE__,Indian E M B A||__NONE__,1,False
Master of Business Administration||__NONE__,Indian EMBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,Indian EMBA||__NONE__,1,False
Master of Business Administration||__NONE__,Indian M B A||__NONE__,1,False
Master of Business Administration||__NONE__,Indian MBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,Indian MBA||__NONE__,1,False
Master of Business Administration||__NONE__,MBAHONS||__NONE__,1,False
Master of Business Administration||__NONE__,UK M B A||__NONE__,1,False
Master of Business Administration||__NONE__,UK MBA||__NONE__,1,False
Master of Business Administration||__NONE__,US M B A||__NONE__,1,False
Master of Business Administration||__NONE__,US MBA||__NONE__,1,False
Master of Business Administration||__NONE__,United Kingdom M B A||__NONE__,1,False
Master of Business Administration||__NONE__,United Kingdom MBA||__NONE__,1,False
Master of Business Administration||__NONE__,United States M B A||__NONE__,1,False
Master of Business Administration||__NONE__,United States MBA||__NONE__,1,False
Master of Commerce||__NONE__,IN M C O M||__NONE__,1,False
Master of Commerce||__NONE__,IN M Com||__NONE__,1,False
Master of Commerce||__NONE__,IN MCOMHONS||__NONE__,1,False
Master of Commerce||__NONE__,India M C O M||__NONE__,1,False
Master of Commerce||__NONE__,India M Com||__NONE__,1,False
Master of Commerce||__NONE__,India MCOMHONS||__NONE__,1,False
Master of Commerce||__NONE__,India MCOM||__NONE__,1,False
Master of Commerce||__NONE__,India MCom Hons||__NONE__,1,False
Master of Commerce||__NONE__,Indian M C O M||__NONE__,1,False
Master of Commerce||__NONE__,Indian M Com||__NONE__,1,False
Master of Commerce||__NONE__,Indian MCOMHONS||__NONE__,1,False
Master of Commerce||__NONE__,Indian MCOM||__NONE__,1,False
Master of Commerce||__NONE__,Indian MCom Hons||__NONE__,1,False
Master of Commerce||__NONE__,M C O M||__NONE__,1,False
Master of Commerce||__NONE__,M Com||__NONE__,1,False
Master of Commerce||__NONE__,MCOMHONS||__NONE__,1,False
Master of Computer Applications||__NONE__,IN MCA Hons||__NONE__,1,False
Master of Computer Applications||__NONE__,IN MCAHONS||__NONE__,1,False
Master of Computer Applications||__NONE__,IN MCA||__NONE__,1,False
Master of Computer Applications||__NONE__,India M C A||__NONE__,1,False
Master of Computer Applications||__NONE__,India MCA Hons||__NONE__,1,False
Master of Computer Applications||__NONE__,India MCAHONS||__NONE__,1,False
Master of Computer Applications||__NONE__,India MCA||__NONE__,1,False
Master of Computer Applications||__NONE__,Indian M C A||__NONE__,1,False
Master of Computer Applications||__NONE__,Indian MCA Hons||__NONE__,1,False
Master of Computer Applications||__NONE__,Indian MCAHONS||__NONE__,1,False
Master of Computer Applications||__NONE__,Indian MCA||__NONE__,1,False
Master of Computer Applications||__NONE__,MCA Hons||__NONE__,1,False
Master of Computer Applications||__NONE__,MCAHONS||__NONE__,1,False
Master of Computer Applications||__NONE__,MCA||__NONE__,1,False
Master of Engineering||__NONE__,DE M E N G||__NONE__,1,False
Master of Engineering||__NONE__,DE MEng||__NONE__,1,False
Master of Engineering||__NONE__,German M E N G||__NONE__,1,False
