expected_label,predicted_label,count,is_correct
Master of Research,M R E S,1,False
Master of Research,MRes,1,False
Master of Research,UK M R E S,1,False
Master of Research,UK MRes,1,False
Master of Research,UK Master of Research,1,False
Master of Research,United Kingdom M R E S,1,False
Master of Research,United Kingdom MRes,1,False
Master of Research,ited Kingdom Master of Research,1,False
Master of Science,IN M S,1,False
Master of Science,IN M S C,1,False
Master of Science,IN M Sc,1,False
Master of Science,IN M. Sc Hons,1,False
Master of Science,IN M.S. Hons,1,False
Master of Science,IN MSC,1,False
Master of Science,IN MSCHONS,1,False
Master of Science,IN MSHONS,1,False
Master of Science,IN ms,1,False
Master of Science,India M S,1,False
Master of Science,India M S C,1,False
Master of Science,India M Sc,1,False
Master of Science,India M. Sc Hons,1,False
Master of Science,India M.S. Hons,1,False
Master of Science,India MSC,1,False
Master of Science,India MSCHONS,1,False
Master of Science,India MSHONS,1,False
Master of Science,India ms,1,False
Master of Science,Indian M S,1,False
Master of Science,Indian M S C,1,False
Master of Science,Indian M Sc,1,False
Master of Science,Indian M. Sc Hons,1,False
Master of Science,Indian M.S. Hons,1,False
Master of Science,Indian MSC,1,False
Master of Science,Indian MSCHONS,1,False
Master of Science,Indian MSHONS,1,False
Master of Science,Indian ms,1,False
Master of Science,M. Sc Hons,1,False
Master of Science,M.S. Hons,1,False
Master of Science,MSCHONS,1,False
Master of Science,MSHONS,1,False
Master of Science,S C M,1,False
Master of Science,S M,1,False
Master of Science,ScM,1,False
Master of Science,UK M S C,1,False
Master of Science,UK M Sc,1,False
Master of Science,UK MSc,1,False
Master of Science,US M S,1,False
Master of Science,US MS,1,False
Master of Science,US S C M,1,False
Master of Science,US S M,1,False
Master of Science,US SM,1,False
Master of Science,US ScM,1,False
Master of Science,United Kingdom M S C,1,False
Master of Science,United Kingdom M Sc,1,False
Master of Science,United Kingdom MSc,1,False
Master of Science,United States M S,1,False
Master of Science,United States MS,1,False
Master of Science,United States S C M,1,False
Master of Science,United States S M,1,False
Master of Science,United States SM,1,False
Master of Science,United States ScM,1,False
Master of Social Work,M S W,1,False
Master of Social Work,MSW,1,False
Master of Social Work,US M S W,1,False
Master of Social Work,US MSW,1,False
Master of Social Work,US Master of Social Work,1,False
Master of Social Work,United States M S W,1,False
Master of Social Work,United States MSW,1,False
Master of Social Work,ed States Master of Social Work,1,False
Master of Technology,IN M T E C H,1,False
Master of Technology,IN M.Tech Hons,1,False
Master of Technology,IN MASTERENGG,1,False
Master of Technology,IN MTECH,1,False
Master of Technology,IN MTECHHONS,1,False
Master of Technology,IN Master Bacheler,1,False
Master of Technology,IN Master Bachellor,1,False
Master of Technology,India M T E C H,1,False
Master of Technology,India M Tech,1,False
Master of Technology,India M.Tech Hons,1,False
Master of Technology,India MASTERENGG,1,False
Master of Technology,India MTECH,1,False
Master of Technology,India MTECHHONS,1,False
Master of Technology,India Master Bacheler,1,False
Master of Technology,India Master Bachellor,1,False
Master of Technology,India Master Engg,1,False
Master of Technology,Indian M T E C H,1,False
Master of Technology,Indian M Tech,1,False
Master of Technology,Indian M.Tech Hons,1,False
Master of Technology,Indian MASTERENGG,1,False
Master of Technology,Indian MTECH,1,False
Master of Technology,Indian MTECHHONS,1,False
Master of Technology,Indian Master Bacheler,1,False
Master of Technology,Indian Master Bachellor,1,False
Master of Technology,Indian Master Engg,1,False
Master of Technology,M T E C H,1,False
Master of Technology,M.Tech Hons,1,False
Master of Technology,MASTERENGG,1,False
Master of Technology,MTECH,1,False
Master of Technology,MTECHHONS,1,False
Master of Technology,Master Bacheler,1,False
Master of Technology,Master Bachellor,1,False
Master's Degree,JP Japanese Master,1,False
Master's Degree,JP Shushi,1,False
Master's Degree,Japan Japanese Master,1,False
Master's Degree,Japan Shushi,1,False
Master's Degree,Japanese Japanese Master,1,False
Master's Degree,Japanese Master,1,False
Master's Degree,Japanese Shushi,1,False
Master's Degree,Shushi,1,False
Mestrado,BR Brazilian Masters,1,False
Mestrado,BR M S C,1,False
Mestrado,BR M Sc,1,False
Mestrado,BR MSc,1,False
Mestrado,BR Mestrado,1,False
Mestrado,Brazil Brazilian Masters,1,False
Mestrado,Brazil M S C,1,False
Mestrado,Brazil M Sc,1,False
Mestrado,Brazil MSc,1,False
Mestrado,Brazil Mestrado,1,False
Mestrado,Brazilian Brazilian Masters,1,False
Mestrado,Brazilian M S C,1,False
Mestrado,Brazilian M Sc,1,False
Mestrado,Brazilian MSc,1,False
Mestrado,Brazilian Masters,1,False
Mestrado,Brazilian Mestrado,1,False
Post Graduate Diploma,IN P G D,1,False
Post Graduate Diploma,IN P G D B A,1,False
Post Graduate Diploma,IN P G D B M,1,False
Post Graduate Diploma,IN P G D I P,1,False
Post Graduate Diploma,IN PGD,1,False
Post Graduate Diploma,IN PGD Hons,1,False
Post Graduate Diploma,IN PGDBAHONS,1,False
Post Graduate Diploma,IN PGDBMHONS,1,False
Post Graduate Diploma,IN PGDHONS,1,False
Post Graduate Diploma,IN PGDIPHONS,1,False
Post Graduate Diploma,India P G D,1,False
Post Graduate Diploma,India P G D B A,1,False
Post Graduate Diploma,India P G D B M,1,False
Post Graduate Diploma,India P G D I P,1,False
Post Graduate Diploma,India P.G.D.I.P.,1,False
Post Graduate Diploma,India PG DIP,1,False
Post Graduate Diploma,India PG Diploma,1,False
Post Graduate Diploma,India PG Diploma Hons,1,False
Post Graduate Diploma,India PGD,1,False
Post Graduate Diploma,India PGD Hons,1,False
Post Graduate Diploma,India PGDBAHONS,1,False
Post Graduate Diploma,India PGDBM,1,False
Post Graduate Diploma,India PGDBMHONS,1,False
Post Graduate Diploma,India PGDHONS,1,False
Post Graduate Diploma,India PGDIPHONS,1,False
Post Graduate Diploma,India pgdba,1,False
Post Graduate Diploma,Indian P G D,1,False
Post Graduate Diploma,Indian P G D B A,1,False
Post Graduate Diploma,Indian P G D B M,1,False
Post Graduate Diploma,Indian P G D I P,1,False
Post Graduate Diploma,Indian P.G.D.I.P.,1,False
Post Graduate Diploma,Indian PG DIP,1,False
Post Graduate Diploma,Indian PG Diploma,1,False
Post Graduate Diploma,Indian PG Diploma Hons,1,False
Post Graduate Diploma,Indian PGD,1,False
Post Graduate Diploma,Indian PGD Hons,1,False
Post Graduate Diploma,Indian PGDBAHONS,1,False
Post Graduate Diploma,Indian PGDBM,1,False
Post Graduate Diploma,Indian PGDBMHONS,1,False
Post Graduate Diploma,Indian PGDHONS,1,False
Post Graduate Diploma,Indian PGDIPHONS,1,False
Post Graduate Diploma,Indian pgdba,1,False
Post Graduate Diploma,P G D,1,False
Post Graduate Diploma,P G D B A,1,False
Post Graduate Diploma,P G D B M,1,False
Post Graduate Diploma,PGD,1,False
Post Graduate Diploma,PGD Hons,1,False
Post Graduate Diploma,PGDBAHONS,1,False
Post Graduate Diploma,PGDBMHONS,1,False
Post Graduate Diploma,PGDHONS,1,False
Post Graduate Diploma,PGDIPHONS,1,False
Postgraduate Certificate,PG Cert,1,False
Postgraduate Certificate,PGCert,1,False
Postgraduate Certificate,UK PG Cert,1,False
Postgraduate Certificate,UK PGCert,1,False
Postgraduate Certificate,UK Postgraduate Certificate,1,False
Postgraduate Certificate,United Kingdom PG Cert,1,False
Postgraduate Certificate,United Kingdom PGCert,1,False
Postgraduate Certificate,ingdom Postgraduate Certificate,1,False
Postgraduate Diploma,UK P G D I P,1,False
Postgraduate Diploma,United Kingdom P G D I P,1,False
Postgraduate Diploma,United Kingdom PG Dip,1,False
Postgraduate Diploma,United Kingdom PGDip,1,False
Postgraduate Diploma,ed Kingdom Postgraduate Diploma,1,False
Short Cycle Qualification,Area Short Cycle Qualification,1,False
Short Cycle Qualification,Bologna Bologna Short Cycle,1,False
Short Cycle Qualification,Bologna S C Q F,1,False
Short Cycle Qualification,Bologna SCQF,1,False
Short Cycle Qualification,Bologna Short Cycle,1,False
Short Cycle Qualification,EU Bologna Short Cycle,1,False
Short Cycle Qualification,EU S C Q F,1,False
Short Cycle Qualification,EU SCQF,1,False
Short Cycle Qualification,EU Short Cycle Qualification,1,False
Short Cycle Qualification,S C Q F,1,False
Short Cycle Qualification,SCQF,1,False
Short Cycle Qualification,cation Area Bologna Short Cycle,1,False
Short Cycle Qualification,logna Short Cycle Qualification,1,False
Short Cycle Qualification,n Higher Education Area S C Q F,1,False
Short Cycle Qualification,pean Higher Education Area SCQF,1,False
Staatsexamen,DE S T E X,1,False
Staatsexamen,DE StEx,1,False
Staatsexamen,DE Staatsexamen,1,False
Staatsexamen,DE State Examination,1,False
Staatsexamen,German S T E X,1,False
Staatsexamen,German StEx,1,False
Staatsexamen,German Staatsexamen,1,False
Staatsexamen,German State Examination,1,False
Staatsexamen,Germany S T E X,1,False
Staatsexamen,Germany StEx,1,False
Staatsexamen,Germany Staatsexamen,1,False
Staatsexamen,Germany State Examination,1,False
Staatsexamen,S T E X,1,False
Staatsexamen,StEx,1,False
Staatsexamen,State Examination,1,False
Tecnologo,BR Tecnologo,1,False
Tecnologo,Brazil Tecnologo,1,False
Tecnologo,Brazilian Tecnologo,1,False
Titulo de Grado,ES G R A D O,1,False
Titulo de Grado,ES Grado,1,False
Titulo de Grado,ES Titulo de Grado,1,False
Titulo de Grado,G R A D O,1,False
Titulo de Grado,Grado,1,False
Titulo de Grado,Spain G R A D O,1,False
Titulo de Grado,Spain Grado,1,False
Titulo de Grado,Spain Titulo de Grado,1,False
Titulo de Grado,Spanish G R A D O,1,False
Titulo de Grado,Spanish Grado,1,False
Titulo de Grado,Spanish Titulo de Grado,1,False
WO Bachelor,Bachelor of Commerce,1,False
WO Bachelor,Bachelor of Engineering,1,False
WO Bachelor,Dutch W O B,1,False
WO Bachelor,Dutch W.O.B.,1,False
WO Bachelor,Dutch WO B,1,False
WO Bachelor,Dutch WO Bachelor,1,False
WO Bachelor,Dutch WOBACHELOR,1,False
WO Bachelor,NL Research University Bachelor,1,False
WO Bachelor,NL W O B,1,False
WO Bachelor,NL W.O.B.,1,False
WO Bachelor,NL WO B,1,False
WO Bachelor,NL WOBACHELOR,1,False
WO Bachelor,Netherlands W O B,1,False
WO Bachelor,Netherlands W.O.B.,1,False
WO Bachelor,Netherlands WO B,1,False
WO Bachelor,Netherlands WO Bachelor,1,False
WO Bachelor,Netherlands WOBACHELOR,1,False
WO Bachelor,Research University Bachelor,1,False
WO Bachelor,W O B,1,False
WO Bachelor,W.O.B.,1,False
WO Bachelor,WO B,1,False
WO Bachelor,WOBACHELOR,1,False
WO Bachelor,ch Research University Bachelor,1,False
WO Bachelor,ds Research University Bachelor,1,False
WO Master,Dutch W O M,1,False
WO Master,Dutch W.O.M.,1,False
WO Master,Dutch WO M,1,False
WO Master,Dutch WO Master,1,False
WO Master,Dutch WOMASTER,1,False
WO Master,Master of Commerce,1,False
WO Master,NL Research University Master,1,False
WO Master,NL W O M,1,False
WO Master,NL W.O.M.,1,False
WO Master,NL WO M,1,False
WO Master,NL WO Master,1,False
WO Master,NL WOMASTER,1,False
WO Master,Netherlands W O M,1,False
WO Master,Netherlands W.O.M.,1,False
WO Master,Netherlands WO M,1,False
WO Master,Netherlands WO Master,1,False
WO Master,Netherlands WOMASTER,1,False
WO Master,Research University Master,1,False
WO Master,W O M,1,False
WO Master,W.O.M.,1,False
WO Master,WO M,1,False
WO Master,WOMASTER,1,False
WO Master,ands Research University Master,1,False
WO Master,utch Research University Master,1,False
Zhuanke Diploma,CN College Diploma China,1,False
Zhuanke Diploma,CN Zhuanke,1,False
Zhuanke Diploma,CN Zhuanke Diploma,1,False
Zhuanke Diploma,China College Diploma China,1,False
Zhuanke Diploma,China Zhuanke,1,False
Zhuanke Diploma,China Zhuanke Diploma,1,False
Zhuanke Diploma,Chinese College Diploma China,1,False
Zhuanke Diploma,Chinese Zhuanke,1,False
Zhuanke Diploma,Chinese Zhuanke Diploma,1,False
Zhuanke Diploma,College Diploma China,1,False
Zhuanke Diploma,Zhuanke,1,False
Bachelor of Engineering,Bachelor of Engineering,493,True
Bachelor of Technology,Bachelor of Technology,449,True
Post Graduate Diploma,Post Graduate Diploma,356,True
12th Standard,12th Standard,278,True
Bachelor of Commerce,Bachelor of Commerce,251,True
Bachelor of Science,Bachelor of Science,243,True
10th Standard,10th Standard,228,True
Bachelor of Arts,Bachelor of Arts,221,True
Master of Engineering,Master of Engineering,213,True
Doctor of Philosophy,Doctor of Philosophy,204,True
Diploma in Engineering,Diploma in Engineering,177,True
Bachelor of Business Administration,Bachelor of Business Administration,176,True
Master of Science,Master of Science,170,True
Bachelor of Computer Applications,Bachelor of Computer Applications,150,True
Master of Business Administration,Master of Business Administration,148,True
Master of Technology,Master of Technology,148,True
Master of Commerce,Master of Commerce,136,True
Master of Arts,Master of Arts,125,True
Master of Computer Applications,Master of Computer Applications,120,True
Diplom,Diplom,5,True
Brevet de Technicien Superieur,Brevet de Technicien Superieur,4,True
Laurea Magistrale a Ciclo Unico,Laurea Magistrale a Ciclo Unico,4,True
Associate of Applied Science,Associate of Applied Science,1,True
Associate of Arts,Associate of Arts,1,True
Bacharelado,Bacharelado,1,True
Bachelor of Social Work,Bachelor of Social Work,1,True
Doctor of Medicine,Doctor of Medicine,1,True
Doctor of Nursing Practice,Doctor of Nursing Practice,1,True
Doctor of Pharmacy,Doctor of Pharmacy,1,True
Doctor of Psychology,Doctor of Psychology,1,True
Doctorado,Doctorado,1,True
Doctorat,Doctorat,1,True
Dottorato di Ricerca,Dottorato di Ricerca,1,True
Doutorado,Doutorado,1,True
Especializacao,Especializacao,1,True
HBO Master,HBO Master,1,True
Juris Doctor,Juris Doctor,1,True
Laurea Magistrale,Laurea Magistrale,1,True
Laurea Triennale,Laurea Triennale,1,True
Licence,Licence,1,True
Licence Professionnelle,Licence Professionnelle,1,True
Licenciatura,Licenciatura,1,True
Magister Artium,Magister Artium,1,True
Master Universitario,Master Universitario,1,True
Master of Public Administration,Master of Public Administration,1,True
Master of Public Health,Master of Public Health,1,True
Master of Research,Master of Research,1,True
Master of Social Work,Master of Social Work,1,True
Mestrado,Mestrado,1,True
Postgraduate Certificate,Postgraduate Certificate,1,True
Short Cycle Qualification,Short Cycle Qualification,1,True
Staatsexamen,Staatsexamen,1,True
Tecnologo,Tecnologo,1,True
Titulo de Grado,Titulo de Grado,1,True
Zhuanke Diploma,Zhuanke Diploma,1,True
