raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
India MasterofScience qualification,Master of Science,,,,review_needed,L3_stub,0.35,35,wrong_degree
M.S. Hons degree,Master of Science,M.S. Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
M.S. Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M.S. Hons,Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons degree,Master of Science,Indian M.S. Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian M.S. Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M.S. Hons (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
Indian M.S. Hons (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7368,73.7,wrong_degree
India M.S. Hons,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons degree,Master of Science,India M.S. Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
India M.S. Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons (India),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.S. Hons (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M.S. Hons degree,Master of Science,IN M.S. Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
IN M.S. Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MSHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS degree,Master of Science,MSHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
MSHONS qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MSHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
MSHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
Indian MSHONS,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS degree,Master of Science,Indian MSHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MSHONS qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS (India),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MSHONS (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS degree,Master of Science,India MSHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
India MSHONS qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS (India),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS (IN),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MSHONS (1-2 years),Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN MSHONS,Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
IN MSHONS degree,Master of Science,IN MSHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MSHONS qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN MSHONS (India),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
IN MSHONS (IN),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
IN MSHONS (1-2 years),Master of Science,Bachelor of Science,,,review_needed,L2,0.7692,76.9,wrong_degree
M. Sc Hons degree,Master of Science,M. Sc Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
M. Sc Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Sc Hons,Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M. Sc Hons degree,Master of Science,Indian M. Sc Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian M. Sc Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Sc Hons (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M. Sc Hons (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
Indian M. Sc Hons (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7826,78.3,wrong_degree
India M. Sc Hons,Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M. Sc Hons degree,Master of Science,India M. Sc Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
India M. Sc Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M. Sc Hons (India),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M. Sc Hons (IN),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
India M. Sc Hons (1-2 years),Master of Science,Master of Business Administration,,,review_needed,L2,0.7273,72.7,wrong_degree
IN M. Sc Hons degree,Master of Science,IN M. Sc Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
IN M. Sc Hons qualification,Master of Science,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MTECH degree,Master of Technology,MTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
MTECH qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MTECH,Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian MTECH degree,Master of Technology,Indian MTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MTECH qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MTECH (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian MTECH (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian MTECH (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
India MTECH,Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India MTECH degree,Master of Technology,India MTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
India MTECH qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MTECH (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India MTECH (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India MTECH (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
IN MTECH degree,Master of Technology,IN MTECH,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MTECH qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M T E C H,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M T E C H degree,Master of Technology,M T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
M T E C H qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M T E C H (India),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M T E C H,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M T E C H degree,Master of Technology,Indian M T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian M T E C H qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M T E C H (India),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M T E C H,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M T E C H degree,Master of Technology,India M T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
India M T E C H qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M T E C H (India),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M T E C H,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M T E C H degree,Master of Technology,IN M T E C H,,,review_needed,L3_stub,0.35,35,wrong_degree
IN M T E C H qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M T E C H (India),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M T E C H (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN M T E C H (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M Tech qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M Tech,Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M Tech degree,Master of Technology,Indian M Tech,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian M Tech qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M Tech (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M Tech (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M Tech (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
India M Tech,Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M Tech degree,Master of Technology,India M Tech,,,review_needed,L3_stub,0.35,35,wrong_degree
India M Tech qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M Tech (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M Tech (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M Tech (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
IN M Tech qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MasterofTechnology qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India MasterofTechnology degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7647,76.5,wrong_degree
India MasterofTechnology qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Tech (Hons),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M. Tech (Hons) degree,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M. Tech (Hons) (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M. Tech (Hons) (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
Indian M. Tech (Hons) (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8148,81.5,wrong_degree
India M. Tech (Hons),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M. Tech (Hons) degree,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M. Tech (Hons) (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M. Tech (Hons) (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
India M. Tech (Hons) (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7692,76.9,wrong_degree
IN M. Tech (Hons) qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Master Bacheler,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Bacheler degree,Master of Technology,Master Bacheler,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Bacheler qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Bacheler (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Bacheler (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Bacheler (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bacheler,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bacheler degree,Master of Technology,Indian Master Bacheler,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bacheler qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bacheler (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bacheler (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bacheler (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bacheler,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bacheler degree,Master of Technology,India Master Bacheler,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bacheler qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bacheler (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bacheler (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bacheler (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bacheler,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bacheler degree,Master of Technology,IN Master Bacheler,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bacheler qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bacheler (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bacheler (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bacheler (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
M.Tech Hons degree,Master of Technology,M.Tech Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
M.Tech Hons qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M.Tech Hons,Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian M.Tech Hons degree,Master of Technology,Indian M.Tech Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian M.Tech Hons qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian M.Tech Hons (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian M.Tech Hons (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
Indian M.Tech Hons (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.8,80.0,wrong_degree
India M.Tech Hons,Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India M.Tech Hons degree,Master of Technology,India M.Tech Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
India M.Tech Hons qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India M.Tech Hons (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India M.Tech Hons (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
India M.Tech Hons (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.75,75.0,wrong_degree
IN M.Tech Hons degree,Master of Technology,IN M.Tech Hons,,,review_needed,L3_stub,0.35,35,wrong_degree
IN M.Tech Hons qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MTECHHONS,Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
MTECHHONS degree,Master of Technology,MTECHHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
MTECHHONS qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MTECHHONS (India),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
MTECHHONS (IN),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
MTECHHONS (1-2 years),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
Indian MTECHHONS,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MTECHHONS degree,Master of Technology,Indian MTECHHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MTECHHONS qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MTECHHONS (India),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MTECHHONS (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Indian MTECHHONS (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MTECHHONS,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MTECHHONS degree,Master of Technology,India MTECHHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
India MTECHHONS qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MTECHHONS (India),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MTECHHONS (IN),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
India MTECHHONS (1-2 years),Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN MTECHHONS,Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
IN MTECHHONS degree,Master of Technology,IN MTECHHONS,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MTECHHONS qualification,Master of Technology,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
IN MTECHHONS (India),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
IN MTECHHONS (IN),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
IN MTECHHONS (1-2 years),Master of Technology,Bachelor of Technology,,,fuzzy_matched,L2,0.8889,88.9,wrong_degree
Indian Master Tecnolgy qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Tecnolgy degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7077,70.8,wrong_degree
India Master Tecnolgy qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Master Engg degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7027,70.3,wrong_degree
Master Engg qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
Indian Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
Indian Master Engg degree,Master of Technology,Indian Master Engg,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Engg qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
Indian Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
Indian Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7568,75.7,wrong_degree
India Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
India Master Engg degree,Master of Technology,India Master Engg,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Engg qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
India Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
India Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7222,72.2,wrong_degree
IN Master Engg,Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
IN Master Engg degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7027,70.3,wrong_degree
IN Master Engg qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Engg (India),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
IN Master Engg (IN),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
IN Master Engg (1-2 years),Master of Technology,Master of Engineering,,,review_needed,L2,0.7333,73.3,wrong_degree
MASTERENGG,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
MASTERENGG degree,Master of Technology,MASTERENGG,,,review_needed,L3_stub,0.35,35,wrong_degree
MASTERENGG qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
MASTERENGG (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
MASTERENGG (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
MASTERENGG (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MASTERENGG,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MASTERENGG degree,Master of Technology,Indian MASTERENGG,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MASTERENGG qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MASTERENGG (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MASTERENGG (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian MASTERENGG (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India MASTERENGG,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India MASTERENGG degree,Master of Technology,India MASTERENGG,,,review_needed,L3_stub,0.35,35,wrong_degree
India MASTERENGG qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India MASTERENGG (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India MASTERENGG (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India MASTERENGG (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MASTERENGG,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MASTERENGG degree,Master of Technology,IN MASTERENGG,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MASTERENGG qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MASTERENGG (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MASTERENGG (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN MASTERENGG (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Tecnology degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7273,72.7,wrong_degree
India Master Tecnology qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Bachellor,Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Bachellor degree,Master of Technology,Master Bachellor,,,review_needed,L3_stub,0.35,35,wrong_degree
Master Bachellor qualification,Master of Technology,Bachelor of Computer Applications,,,review_needed,L2,0.7,70.0,wrong_degree
Master Bachellor (India),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Bachellor (IN),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Bachellor (1-2 years),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Indian Master Bachellor,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bachellor degree,Master of Technology,Indian Master Bachellor,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bachellor qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bachellor (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bachellor (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
Indian Master Bachellor (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bachellor,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bachellor degree,Master of Technology,India Master Bachellor,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bachellor qualification,Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bachellor (India),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bachellor (IN),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
India Master Bachellor (1-2 years),Master of Technology,,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bachellor,Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
IN Master Bachellor degree,Master of Technology,IN Master Bachellor,,,review_needed,L3_stub,0.35,35,wrong_degree
IN Master Bachellor qualification,Master of Technology,Bachelor of Computer Applications,,,review_needed,L2,0.7,70.0,wrong_degree
IN Master Bachellor (India),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
IN Master Bachellor (IN),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
IN Master Bachellor (1-2 years),Master of Technology,Bachelor of Commerce,,,review_needed,L2,0.7139,71.4,wrong_degree
Master Enginering,Master of Technology,Master of Engineering,,,fuzzy_matched,L2,0.9444,94.4,wrong_degree
Master Enginering degree,Master of Technology,Master of Engineering,,,review_needed,L2,0.7907,79.1,wrong_degree
